Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
1081,124,3,2,20574.7787138812,0.656583333333,285.28996687077
1082,124,4,2,10225.1547495302,0.656916666667,310.234832792187
1083,124,5,2,4489.05960362007,0.65725,416.371663310859
1084,124,6,2,3457.75608715242,0.657566666667,500.883057169883
1085,124,7,2,8207.34088097115,0.6579,570.443817145783
1086,124,8,2,5992.03145847545,0.658216666667,744.166726089722
1087,124,9,2,8354.87248020406,0.65855,997.579053604542
1088,125,1,1,871452.20935,0.660566666667,
1089,125,2,2,4529.21690609792,0.661733333333,438.91234364724
1090,125,3,2,10403.7698907753,0.66205,610.182970801636
1091,125,4,2,5280.63826113655,0.662383333333,612.1796504349
1092,125,5,2,4452.18165262006,0.6627,668.566325629141
1093,125,6,2,8133.52986547842,0.663033333333,673.526875938323
1094,125,7,2,2209.87958775764,0.66335,695.509885258176
1095,125,8,2,6974.17226210602,0.663683333333,822.481063740432
1096,125,9,2,44118.4427648591,0.664016666667,907.326694274673
1097,126,1,1,1098595.728517,0.666033333333,
1098,126,2,2,39472.7433865472,0.667233333333,270.279205672098
1099,126,3,2,9480.68249640496,0.66755,661.530233643354
1100,126,4,2,7042.95155102579,0.667883333333,699.53887248144
1101,126,5,2,32109.4670174476,0.6682,869.37840389259
1102,126,6,2,34763.7245572922,0.668533333333,886.4022258518
1103,126,7,2,54714.2630794832,0.66885,891.357513067772
1104,126,8,2,13789.574726666,0.669183333333,914.435862016319
1105,126,9,2,12575.9292217134,0.6695,1009.58093208001
1106,127,1,1,1101622.54121,0.671533333333,
1107,127,2,2,9772.70041737238,0.6727,295.187867774299
1108,127,3,2,16965.2182470367,0.673033333333,393.297194761208
1109,127,4,2,15103.0520892656,0.67335,409.271593086064
1110,127,5,2,4686.0524407312,0.673683333333,447.34489243488
1111,127,6,2,6477.95760474391,0.674,574.885739421944
1112,127,7,2,7497.54776374701,0.674333333333,702.507625771955
1113,127,8,2,10329.2847504031,0.67465,758.220796084996
1114,127,9,2,5078.15654836618,0.674983333333,832.241557491958
1115,128,1,1,1154738.431952,0.677,
1116,128,2,2,9937.14766692499,0.6782,251.046638295698
1117,128,3,2,9455.09316022544,0.678516666667,288.252305973665
1118,128,4,2,22888.7339826764,0.67885,371.314695970957
1119,128,5,2,9657.9774464994,0.679166666667,536.164855539285
1120,128,6,2,8938.96774486799,0.6795,683.511107326304
1121,128,7,2,12444.6864787662,0.679833333333,684.202230400525
1122,128,8,2,14132.7176581811,0.68015,752.523409174522
1123,128,9,2,8697.55494734774,0.680483333333,1011.59248915275
1124,129,1,1,833331.3503848,0.6825,
1125,129,2,2,27165.869853711,0.683666666667,273.20557993324
1126,129,3,2,20175.7350852768,0.684,285.289706882843
1127,129,4,2,5317.07228006403,0.684316666667,608.464164189347
1128,129,5,2,15221.5403374513,0.68465,670.465406221102
1129,129,6,2,16697.8472809578,0.684966666667,687.542633077376
1130,129,7,2,10432.1531013388,0.6853,691.39508191828
1131,129,8,2,9436.42309194006,0.685633333333,719.56942433384
1132,129,9,2,11334.0542108838,0.68595,778.535656541934
1133,130,1,1,990185.5581528,0.687966666667,
1134,130,2,2,7356.36711676884,0.689183333333,610.183390685338
1135,130,3,2,20309.4142480103,0.6895,698.498916041784
1136,130,4,2,5236.1834505997,0.689833333333,709.525315925972
1137,130,5,2,10419.153454802,0.690166666667,728.52210591731
1138,130,6,2,12462.0627726979,0.690483333333,806.554584251808
1139,130,7,2,10821.0378026032,0.690816666667,828.549449552288
1140,130,8,2,18678.038802861,0.691133333333,907.327600441201
1141,130,9,2,7337.44699393157,0.691466666667,969.587474030267
1142,131,1,1,955171.6554981,0.693466666667,
1143,131,2,2,67922.5985425468,0.694666666667,270.279388702815
1144,131,3,2,5981.82658940757,0.694983333333,438.911605201981
1145,131,4,2,4833.44687654208,0.695316666667,533.383226759398
1146,131,5,2,6786.10595880494,0.695633333333,653.441845814444
1147,131,6,2,10962.3379430055,0.695966666667,675.424631285065
1148,131,7,2,6753.8907297007,0.6963,760.222252509151
1149,131,8,2,16224.8359584982,0.696616666667,800.520214472892
1150,131,9,2,27420.7504925487,0.69695,804.555183852203
1151,132,1,1,1009209.515551,0.698966666667,
1152,132,2,2,12537.8474292781,0.70015,295.18658326524
1153,132,3,2,3917.64433660217,0.700466666667,302.937186290912
1154,132,4,2,20372.720497249,0.7008,393.295993741053
1155,132,5,2,11446.663541902,0.701133333333,489.441366024899
1156,132,6,2,38281.6273449023,0.70145,826.536166361256
1157,132,7,2,26020.3180057128,0.701783333333,1138.75379910343
1158,132,8,2,28304.0009348522,0.7021,1143.70763469568
1159,132,9,2,147972.2025601,0.702433333333,1159.68462449265
1160,133,1,1,1316531.706485,0.70445,
1161,133,2,2,13451.7449228127,0.705633333333,371.315647198925
1162,133,3,2,12543.5240354478,0.705966666667,638.450086876006
1163,133,4,2,14538.2973272388,0.706283333333,684.2017510961
1164,133,5,2,153685.8693021,0.706616666667,697.524530773158
1165,133,6,2,24606.4205191014,0.706933333333,713.497214761747
1166,133,7,2,18822.2863589077,0.707266666667,754.537947145215
1167,133,8,2,10258.2297905612,0.707583333333,758.220490724961
1168,133,9,2,15267.1235895209,0.707916666667,842.508928508339
1169,134,1,1,1631402.759259,0.709933333333,
1170,134,2,2,25047.3126709214,0.711116666667,273.20589745275
1171,134,3,2,23770.1006588418,0.71145,285.290298751312
1172,134,4,2,22161.3914348834,0.711766666667,765.511209118195
1173,134,5,2,66754.3465523192,0.7121,778.537032810421
1174,134,6,2,66568.6102528392,0.712433333333,780.551476193901
1175,134,7,2,44178.2258941386,0.71275,802.530976270201
1176,134,8,2,8284.20670371661,0.713083333333,816.494819533854
1177,134,9,2,20333.9286509767,0.7134,854.56813181854
1178,135,1,1,2106998.937414,0.715416666667,
1179,135,2,2,70343.7143175641,0.716583333333,670.465884042839
1180,135,3,2,27327.7138560076,0.716916666667,678.549518860379
1181,135,4,2,230621.4815588,0.71725,701.557734143882
1182,135,5,2,74404.1783287574,0.717566666667,723.539944463566
1183,135,6,2,15922.2473369761,0.7179,739.51430370452
1184,135,7,2,7912.76583097764,0.718216666667,1208.79385238516
1185,135,8,2,7754.19993338745,0.71855,1213.74812099484
1186,135,9,2,23429.950997629,0.718866666667,1229.72148763282
1187,136,1,1,2365119.542799,0.720883333333,
1188,136,2,2,64929.997359335,0.722016666667,270.279244392945
1189,136,3,2,41505.928259094,0.72235,653.439625363265
1190,136,4,2,57978.6973684407,0.722666666667,664.467226301272
1191,136,5,2,345431.0915646,0.723,675.543075775458
1192,136,6,2,36503.9390857229,0.723316666667,691.394858919642
1193,136,7,2,51911.5733285207,0.72365,791.526694626234
1194,136,8,2,16617.0416147432,0.723966666667,800.518167650245
1195,136,9,2,73298.107175712,0.7243,804.5520525933
1196,137,1,1,2812517.924359,0.726316666667,
1197,137,2,2,8927.101047032,0.72745,295.188226703543
1198,137,3,2,5643.91593175447,0.727783333333,680.440180886392
1199,137,4,2,39492.2647799097,0.728116666667,704.525805565952
1200,137,5,2,9970.79068878466,0.728433333333,776.519460506916
1201,137,6,2,14199.5158724381,0.728766666667,826.533267920515
1202,137,7,2,57885.0533983877,0.729083333333,830.567734461854
1203,137,8,2,27914.5501126733,0.729416666667,852.549657409845
1204,137,9,2,14156.4372228337,0.729733333333,1215.76519869924
1205,138,1,1,2494395.389012,0.73175,
1206,138,2,2,20532.7248150669,0.732866666667,371.315415234751
1207,138,3,2,28228.6171391608,0.733183333333,697.524700368602
1208,138,4,2,25319.1381845067,0.733516666667,699.504726512728
1209,138,5,2,16616.1749483224,0.733833333333,713.499795533447
1210,138,6,2,27953.1742193456,0.734166666667,726.50565783873
1211,138,7,2,128499.8838313,0.7345,754.537381465071
1212,138,8,2,31863.2177633505,0.734816666667,868.523886538817
1213,138,9,2,44568.9692506953,0.73515,1231.74114348411
1214,139,1,1,1961353.654449,0.73715,
1215,139,2,2,13883.0446061936,0.738266666667,553.388452454473
1216,139,3,2,31065.3215391193,0.7386,727.572076193556
1217,139,4,2,42562.3098572577,0.738916666667,730.536144798571
1218,139,5,2,22202.0857995885,0.73925,749.554501657059
1219,139,6,2,134369.4930518,0.739566666667,780.551591995544
1220,139,7,2,62202.556009634,0.7399,802.5340933796
1221,139,8,2,7593.7585283271,0.740216666667,818.506878495144
1222,139,9,2,10290.4481997268,0.74055,1210.81112731932
1223,140,1,1,1925833.02836,0.742566666667,
1224,140,2,2,19445.8663735205,0.7437,677.556054678963
1225,140,3,2,158797.0739041,0.744033333333,701.558150590044
1226,140,4,2,27359.8084678397,0.74435,723.540401136392
1227,140,5,2,30608.3964932359,0.744683333333,739.513101960902
1228,140,6,2,42216.0865854362,0.745,752.519909553628
1229,140,7,2,10177.0524549248,0.745333333333,768.495565951627
1230,140,8,2,30432.4417276172,0.74565,774.56339097165
1231,140,9,2,61073.1079964778,0.745983333333,806.566857447657
1232,141,1,1,1890570.118924,0.747983333333,
1233,141,2,2,78905.5008689586,0.749116666667,270.279003994107
1234,141,3,2,42216.1961218692,0.749433333333,689.55774364464
1235,141,4,2,148177.7243688,0.749766666667,756.552550186907
1236,141,5,2,41169.9585503342,0.7501,778.535503384946
1237,141,6,2,53840.3903632498,0.750416666667,792.552646072851
1238,141,7,2,25347.841289681,0.75075,804.551583881428
1239,141,8,2,20606.6041307753,0.751066666667,820.506417694691
1240,141,9,2,129076.6285624,0.7514,828.551461488703
1241,142,1,1,3416888.70616,0.753416666667,
1242,142,2,2,13222.5140626185,0.7546,599.503825559746
1243,142,3,2,127195.5493531,0.754916666667,711.539639820237
1244,142,4,2,26933.4849971773,0.75525,794.510335389857
1245,142,5,2,11503.0263487163,0.755566666667,814.534084079568
1246,142,6,2,67077.2375535451,0.7559,844.523338313359
1247,142,7,2,45561.5879308929,0.756216666667,870.522648289272
1248,142,8,2,29941.632538322,0.75655,896.537319832463
1249,142,9,2,5433.71820343932,0.756866666667,1215.76768706582
1250,143,1,1,5265952.135021,0.758883333333,
1251,143,2,2,350528.6093095,0.760016666667,369.350668113695
1252,143,3,2,18044.6220779024,0.760333333333,625.517993825196
1253,143,4,2,13081.275708541,0.760666666667,652.46482834058
1254,143,5,2,5441.82188263249,0.760983333333,719.461750168592
1255,143,6,2,26693.0170242045,0.761316666667,743.460942153692
1256,143,7,2,50321.9030431532,0.76165,759.43519777473
1257,143,8,2,32301.4916004425,0.761966666667,832.579857923591
1258,143,9,2,8184.90710867977,0.7623,1231.73839386931
1259,144,1,1,7682106.630355,0.764316666667,
1260,144,2,2,76363.8653342903,0.7654,575.50215855241
1261,144,3,2,73856.6250995379,0.765733333333,727.513425838131
1262,144,4,2,152405.1256355,0.76605,730.537098178286
1263,144,5,2,320168.1658797,0.76635,780.552653892629
1264,144,6,2,783241.2571096,0.766666666667,802.534825918989
1265,144,7,2,144792.635585,0.767,818.508601757693
1266,144,8,2,77232.9114214669,0.767316666667,846.523661760516
1267,144,9,2,14814.992599695,0.76765,1249.73750406141
1268,145,1,1,8676409.432995,0.769666666667,
1269,145,2,2,30396.8719409794,0.770683333333,701.55583262074
1270,145,3,2,62790.496497502,0.771,715.572856369664
1271,145,4,2,19865.1874800824,0.771333333333,721.583261477543
1272,145,5,2,26813.0604879377,0.77165,745.473262840846
1273,145,6,2,21356.1256566219,0.771983333333,752.518141551534
1274,145,7,2,138133.0497789,0.7723,768.55080683179
1275,145,8,2,583449.6479228,0.772633333333,806.568098144126
1276,145,9,2,45443.4885968556,0.77295,852.55660521652
1277,146,1,1,8619183.708276,0.774983333333,
1278,146,2,2,233013.4609763,0.775983333333,689.55728521911
1279,146,3,2,794682.9096275,0.776316666667,756.552214337373
1280,146,4,2,293948.8259168,0.776633333333,778.534369604481
1281,146,5,2,429286.2603583,0.776933333333,782.568175880507
1282,146,6,2,567320.9522291,0.77725,804.549303103955
1283,146,7,2,172757.9256767,0.777583333333,820.522714296092
1284,146,8,2,174397.5420583,0.777916666667,828.549466235765
1285,146,9,2,162249.7995076,0.778233333333,872.536005816263
1286,147,1,1,5762018.754209,0.780233333333,
1287,147,2,2,52939.8689550054,0.781166666667,270.278718165914
1288,147,3,2,57493.9572971851,0.781483333333,371.314484019114
1289,147,4,2,45479.0766340005,0.781816666667,711.539816800425
1290,147,5,2,96039.4581303773,0.782133333333,744.55273686225
1291,147,6,2,67553.8921607111,0.782466666667,790.535118490928
1292,147,7,2,203693.1955864,0.782783333333,794.564041177697
1293,147,8,2,77072.3684438676,0.783116666667,844.527401054334
1294,147,9,2,22012.3407996342,0.783433333333,870.521554191676
1295,148,1,1,6393604.307155,0.785466666667,
1296,148,2,2,473552.100288,0.786433333333,369.351697291348
1297,148,3,2,18247.9229276096,0.786766666667,601.517382542912
1298,148,4,2,138926.6659775,0.787083333333,703.573863483126
1299,148,5,2,54915.2399705673,0.787416666667,719.567006517509
1300,148,6,2,39925.2606072512,0.787733333333,725.553571398567
1301,148,7,2,100127.1157442,0.788066666667,766.536170082735
1302,148,8,2,102096.2751308,0.7884,832.583377020213
1303,148,9,2,130775.6644007,0.788716666667,896.535574114473
1304,149,1,1,8939979.956933,0.790733333333,
1305,149,2,2,19400.2242288755,0.7918,741.538580660369
1306,149,3,2,56520.8780672858,0.792133333333,764.55682920854
1307,149,4,2,80244.2861703601,0.79245,769.4772183443
1308,149,5,2,89393.7501490887,0.792783333333,780.550790167875
1309,149,6,2,84083.9379425131,0.7931,785.452365849968
1310,149,7,2,13117.7882318558,0.793433333333,802.532084201868
1311,149,8,2,44285.9264593839,0.79375,854.563701664423
1312,149,9,2,30949.3827120332,0.794083333333,912.512190296814
1313,150,1,1,8821081.227795,0.7961,
1314,150,2,2,35451.7728222195,0.797033333333,768.545996633864
1315,150,3,2,66667.0831643709,0.79735,770.567404259705
1316,150,4,2,60382.3152951421,0.797683333333,793.542110631175
1317,150,5,2,856814.9167455,0.797966666667,806.568378666537
1318,150,6,2,26823.7200223467,0.7983,964.523588235593
1319,150,7,2,55358.7898528573,0.798616666667,1192.79632517723
1320,150,8,2,39415.2357176581,0.79895,1197.75224978624
1321,150,9,2,77749.3108969065,0.799266666667,1213.72648008585
1322,151,1,1,9296976.257998,0.801283333333,
1323,151,2,2,79542.9703779972,0.802183333333,666.484454848443
1324,151,3,2,147812.27525,0.802516666667,706.537599064699
1325,151,4,2,173004.8545718,0.802833333333,756.551738453582
1326,151,5,2,26775.7562862708,0.803166666667,778.532338550145
1327,151,6,2,385462.6161676,0.803483333333,782.567710388527
1328,151,7,2,38771.3347310308,0.803816666667,804.54865549268
1329,151,8,2,13933.4248640129,0.804133333333,820.529836980979
1330,151,9,2,420270.9940855,0.804466666667,828.549139851132
1331,152,1,1,15841436.52098,0.8065,
1332,152,2,2,312494.2943846,0.80745,675.351862746995
1333,152,3,2,134962.6242995,0.807766666667,729.588697546983
1334,152,4,2,203050.6329009,0.8081,731.414319476179
1335,152,5,2,136626.0698136,0.808416666667,744.551388693527
1336,152,6,2,257273.1981176,0.80875,844.527983670893
1337,152,7,2,423989.2701171,0.809033333333,1194.81654926226
1338,152,8,2,582845.0683226,0.809366666667,1199.77091255307
1339,152,9,2,272246.8614282,0.80965,1215.74640969267
1340,153,1,1,21313139.89291,0.811666666667,
1341,153,2,2,305832.1999107,0.812616666667,619.289752320016
1342,153,3,2,675589.1261423,0.812916666667,703.573869429521
1343,153,4,2,837184.4251437,0.81325,725.555852142607
1344,153,5,2,569228.8196509,0.813566666667,732.551929721592
1345,153,6,2,157127.9430849,0.8139,787.477043528754
1346,153,7,2,242396.7334904,0.814216666667,832.583267692959
1347,153,8,2,157718.2818463,0.81455,843.538999339305
1348,153,9,2,419444.0922777,0.814866666667,1222.8470338994
1349,154,1,1,34469018.52462,0.8169,
1350,154,2,2,21055.1366582707,0.817866666667,527.299640784728
1351,154,3,2,232232.3526219,0.8182,563.227180804509
1352,154,4,2,99941.9475202537,0.818516666667,751.572014156534
1353,154,5,2,139024.5059871,0.81885,754.53511149308
1354,154,6,2,334580.0299723,0.819166666667,758.567828310354
1355,154,7,2,121256.0239804,0.8195,764.521124016547
1356,154,8,2,1032095.93296,0.819816666667,808.583530477096
1357,154,9,2,304537.6204061,0.82015,899.602096774347
1358,155,1,1,34311152.70604,0.822166666667,
1359,155,2,2,43788.924391448,0.8231,741.530394733252
1360,155,3,2,114858.9452977,0.823416666667,745.476357938207
1361,155,4,2,66335.1470229609,0.82375,766.574679576608
1362,155,5,2,133824.8916595,0.824083333333,780.547885616826
1363,155,6,2,74838.4633768386,0.8244,792.584831377543
1364,155,7,2,427834.8234269,0.824733333333,830.564570295473
1365,155,8,2,156474.9550456,0.82505,872.537061791991
1366,155,9,2,13614.7087711012,0.825383333333,1192.80516402279
1367,156,1,1,30393756.34049,0.8274,
1368,156,2,2,79045.8320007517,0.828316666667,520.432064006096
1369,156,3,2,124812.2396939,0.828633333333,706.535833219443
1370,156,4,2,1425291.169753,0.828933333333,782.568233344053
1371,156,5,2,179770.0166499,0.82925,790.571075687799
1372,156,6,2,377214.453183,0.829583333333,796.521074155379
1373,156,7,2,249572.8032217,0.829883333333,804.550485506664
1374,156,8,2,371702.5158438,0.8302,820.523959619343
1375,156,9,2,211634.2322758,0.830533333333,848.537916541846
1376,157,1,1,32851340.33663,0.832533333333,
1377,157,2,2,49307.1729270637,0.833466666667,627.534263064631
1378,157,3,2,221464.227365,0.8338,675.35248657289
1379,157,4,2,138157.6055604,0.834116666667,721.476850279011
1380,157,5,2,158028.4991877,0.83445,729.588616300732
1381,157,6,2,126237.0286915,0.834766666667,731.414567944144
1382,157,7,2,207490.9464086,0.835066666667,1194.81593742344
1383,157,8,2,208385.8577215,0.8354,1199.77198534672
1384,157,9,2,233185.7284925,0.835716666667,1215.74442034784
1385,158,1,1,39448280.3835,0.837716666667,
1386,158,2,2,263313.0828396,0.838616666667,703.573418826545
1387,158,3,2,197798.2456741,0.83895,705.588134408165
1388,158,4,2,355998.5577938,0.839266666667,732.552895007469
1389,158,5,2,145261.9604962,0.8396,762.580521223206
1390,158,6,2,460383.634351,0.8399,784.583396890396
1391,158,7,2,684457.338494,0.840216666667,806.565030813377
1392,158,8,2,24467.8445619056,0.84055,864.514051143308
1393,158,9,2,66596.0047936375,0.840866666667,904.586930578886
1394,159,1,1,40684738.17387,0.8429,
1395,159,2,2,19533.3468711537,0.8438,737.451187607306
1396,159,3,2,8688.80568376515,0.844116666667,747.492208039006
1397,159,4,2,3055266.957741,0.844416666667,758.568645062479
1398,159,5,2,436311.3134181,0.84475,807.596073574113
1399,159,6,2,147670.014334,0.845033333333,808.581995731305
1400,159,7,2,125124.4469751,0.845366666667,818.603516710646
1401,159,8,2,124297.9641107,0.845683333333,822.53704381966
1402,159,9,2,88250.563607233,0.846016666667,834.598493475346
1403,160,1,1,30586963.76224,0.848033333333,
1404,160,2,2,20672.0236564646,0.8489,541.362535369229
1405,160,3,2,122583.516733,0.849233333333,717.588411243917
1406,160,4,2,245872.1018422,0.849566666667,766.574005372548
1407,160,5,2,389413.8646506,0.84985,780.550225435684
1408,160,6,2,603283.8641056,0.850183333333,781.051178484933
1409,160,7,2,193648.1080906,0.8505,792.58923158199
1410,160,8,2,152704.4090413,0.850833333333,830.563519920324
1411,160,9,2,65333.7980135294,0.85115,874.55275120009
1412,161,1,1,22576882.21708,0.8532,
1413,161,2,2,175774.0732714,0.854083333333,520.435223895938
1414,161,3,2,54742.8454449607,0.854416666667,720.553628520747
1415,161,4,2,41896.5340462463,0.854733333333,740.522054948229
1416,161,5,2,61106.5134347507,0.855066666667,748.526192189276
1417,161,6,2,301179.9769784,0.855383333333,761.576634691536
1418,161,7,2,527922.1299403,0.855716666667,796.525291109631
1419,161,8,2,134968.6241614,0.856033333333,804.548965447612
1420,161,9,2,264173.3211714,0.856366666667,848.538215923797
1421,162,1,1,19188884.5048,0.858383333333,
1422,162,2,2,24374.3272642287,0.8593,603.534509031696
1423,162,3,2,5942.4643783125,0.859616666667,627.534990301932
1424,162,4,2,37093.6517936047,0.85995,721.474988763922
1425,162,5,2,224583.4862163,0.860266666667,746.566321868924
1426,162,6,2,118693.0290775,0.8606,772.581264708004
1427,162,7,2,166734.753206,0.860916666667,788.553913373702
1428,162,8,2,55747.4428550014,0.86125,814.57156213856
1429,162,9,2,55415.5963975684,0.861566666667,846.537216983896
1430,163,1,1,15868713.67435,0.863583333333,
1431,163,2,2,36682.2257506598,0.864516666667,270.278304778497
1432,163,3,2,52898.8561843988,0.86485,705.587406866647
1433,163,4,2,51014.0377637019,0.865166666667,739.57211497866
1434,163,5,2,131822.5224434,0.8655,742.573781913781
1435,163,6,2,746649.9670475,0.865783333333,784.583544387051
1436,163,7,2,217625.449503,0.866083333333,806.56546241312
1437,163,8,2,655391.5244886,0.8664,810.597538293298
1438,163,9,2,138754.470987,0.866733333333,832.579356670892
1439,164,1,1,9891521.818619,0.86875,
1440,164,2,2,181779.3790122,0.869616666667,758.56885214688
1441,164,3,2,645868.105772,0.86995,768.586421075465
1442,164,4,2,215891.0843216,0.870283333333,790.56963038433
1443,164,5,2,584202.5490208,0.8706,794.602814094258
1444,164,6,2,449169.3688146,0.870933333333,808.581194333396
1445,164,7,2,168128.6338626,0.87125,818.603730715805
1446,164,8,2,203579.5554257,0.871583333333,822.539845662924
1447,164,9,2,265245.2577828,0.8719,834.598447129942
1448,165,1,1,12488171.97678,0.873933333333,
1449,165,2,2,90159.4114669154,0.874883333333,764.555966643963
1450,165,3,2,314978.5183006,0.875216666667,766.573474266404
1451,165,4,2,111385.3434197,0.875533333333,780.549892448027
1452,165,5,2,202642.961704,0.875866666667,792.5871355303
1453,165,6,2,189275.7636958,0.876183333333,797.584840039535
1454,165,7,2,238389.1751599,0.876516666667,816.586462306065
1455,165,8,2,163128.9188824,0.87685,856.580377994817
1456,165,9,2,109251.9041197,0.877166666667,874.554253440636
1457,166,1,1,9420321.260606,0.879166666667,
1458,166,2,2,26244.0710412542,0.8801,520.435405018267
1459,166,3,2,69195.485006663,0.880433333333,724.527049467715
1460,166,4,2,308587.2290358,0.88075,796.537907637735
1461,166,5,2,59357.6826155719,0.881083333333,798.596724198593
1462,166,6,2,105481.0080689,0.8814,820.617493900395
1463,166,7,2,50837.2708337679,0.881733333333,848.546492277198
1464,166,8,2,129509.459256,0.882066666667,872.555315693555
1465,166,9,2,74343.7076829321,0.882383333333,924.567164761315
1466,167,1,1,8159423.254694,0.8844,
1467,167,2,2,22713.8768621983,0.8854,629.548941691141
1468,167,3,2,44334.9033629506,0.885716666667,718.574254396154
1469,167,4,2,110342.5503049,0.88605,746.570203146896
1470,167,5,2,74415.2780430514,0.886366666667,750.543630036081
1471,167,6,2,549659.321985,0.8867,772.585006952941
1472,167,7,2,32854.4321429727,0.887016666667,788.555984186039
1473,167,8,2,28296.2772360894,0.88735,862.555550710465
1474,167,9,2,22168.291290688,0.887666666667,884.573675601132
1475,168,1,1,8086311.786259,0.889683333333,
1476,168,2,2,53303.3227739254,0.8907,270.279705159937
1477,168,3,2,71029.4232754373,0.891016666667,731.60473169044
1478,168,4,2,385886.5842532,0.89135,742.573831217103
1479,168,5,2,433128.5484502,0.891666666667,744.588109803068
1480,168,6,2,666895.8399212,0.892,784.584829364166
1481,168,7,2,310588.1820644,0.892333333333,806.565256322247
1482,168,8,2,580605.6401873,0.89265,810.599708138433
1483,168,9,2,222061.8867618,0.892983333333,832.577923020741
1484,169,1,1,5653634.197365,0.895,
1485,169,2,2,232825.2280088,0.895983333333,734.569116218512
1486,169,3,2,105226.358357,0.8963,758.568817810802
1487,169,4,2,585841.0024512,0.896633333333,760.585252665629
1488,169,5,2,299268.6435876,0.896966666667,768.589096795016
1489,169,6,2,256143.8627006,0.897283333333,770.603512977655
1490,169,7,2,470963.885304,0.897616666667,782.563674798037
1491,169,8,2,330940.1227824,0.897933333333,794.603025173109
1492,169,9,2,92069.3282799509,0.898233333333,834.600628523826
1493,170,1,1,7233456.94137,0.900216666667,
1494,170,2,2,103469.6898385,0.901266666667,537.394298252382
1495,170,3,2,306377.5567296,0.9016,753.586765316473
1496,170,4,2,196135.382419,0.901916666667,756.551426961885
1497,170,5,2,99837.6286172328,0.90225,766.57092742536
1498,170,6,2,66539.0674253422,0.902583333333,790.570622434334
1499,170,7,2,85341.2590793998,0.9029,792.584543506791
1500,170,8,2,248506.6512291,0.903233333333,850.553683639603
1501,170,9,2,99318.0733014691,0.90355,856.581671905877
1502,171,1,1,16249409.23935,0.905566666667,
1503,171,2,2,211992.0801515,0.906666666667,515.41189595553
1504,171,3,2,562676.8954553,0.906983333333,532.438861429659
1505,171,4,2,198489.9864909,0.907316666667,553.367765429993
1506,171,5,2,49425.1170141837,0.907633333333,560.470927547063
1507,171,6,2,283969.2903923,0.907966666667,757.615659550405
1508,171,7,2,593443.6988053,0.908283333333,786.598357301727
1509,171,8,2,560805.0071291,0.908616666667,798.54259526086
1510,171,9,2,243764.3180639,0.90895,848.554384012609
1511,172,1,1,29547117.40124,0.910966666667,
1512,172,2,2,5195.03141303233,0.911916666667,329.214208056035
1513,172,3,2,123930.2973736,0.912233333333,663.453114194652
1514,172,4,2,230289.0201867,0.912566666667,723.492080532711
1515,172,5,2,64277.1199081122,0.9129,779.604281339329
1516,172,6,2,318717.8291641,0.913216666667,808.580496916313
1517,172,7,2,440806.2614005,0.91355,836.614018825779
1518,172,8,2,63199.0739810515,0.913866666667,858.594382880847
1519,172,9,2,94441.2415203271,0.9142,900.569924262371
1520,173,1,1,32141274.35408,0.916216666667,
1521,173,2,2,305618.0581991,0.917133333333,680.478719426113
1522,173,3,2,173988.0842549,0.91745,708.509589963984
1523,173,4,2,556665.3768148,0.917783333333,731.604947057964
1524,173,5,2,810227.6015588,0.918066666667,810.600517748622
1525,173,6,2,104021.6278923,0.9184,824.554046781042
1526,173,7,2,595376.3907373,0.918733333333,832.582279183134
1527,173,8,2,219966.7642886,0.91905,1051.7972477863
1528,173,9,2,2225.81553269303,0.919383333333,1067.77497086785
1529,174,1,1,33745874.98122,0.9214,
1530,174,2,2,255518.664303,0.9223,607.390247210531
1531,174,3,2,215388.6733239,0.922633333333,685.433522178185
1532,174,4,2,189711.4233164,0.92295,701.406877189974
1533,174,5,2,401958.1922421,0.923283333333,734.568222891808
1534,174,6,2,1753078.00394,0.923583333333,760.584651516273
1535,174,7,2,100441.5185011,0.9239,770.603424610018
1536,174,8,2,286258.3468872,0.9242,782.566585807861
1537,174,9,2,150875.1028636,0.924516666667,796.617094214585
1538,175,1,1,33770598.50041,0.926533333333,
1539,175,2,2,154922.7225518,0.927433333333,537.393815138964
1540,175,3,2,67217.8677248341,0.927766666667,749.505889597719
1541,175,4,2,141478.4086953,0.928083333333,758.569552951497
1542,175,5,2,84050.558380751,0.928416666667,794.600997822889
1543,175,6,2,57225.8981034278,0.928733333333,818.599567165633
1544,175,7,2,75705.5849843321,0.929066666667,850.552047927252
1545,175,8,2,264426.7848712,0.929383333333,876.568895091542
1546,175,9,2,80810.6645968396,0.929716666667,1199.84122548141
1547,176,1,1,28782056.60052,0.931733333333,
1548,176,2,2,437373.7408813,0.932666666667,515.411461999071
1549,176,3,2,1191353.713751,0.933,532.43833682602
1550,176,4,2,82322.3105526826,0.933316666667,551.328444778014
1551,176,5,2,198284.8440753,0.93365,553.368234770064
1552,176,6,2,76722.6148122902,0.933966666667,560.46836084788
1553,176,7,2,2154830.21797,0.934266666667,786.599421032917
1554,176,8,2,212473.7906033,0.9346,798.540242018931
1555,176,9,2,69965.0826996416,0.934916666667,848.553022159075
1556,177,1,1,24416299.0141,0.936933333333,
1557,177,2,2,35001.4830671845,0.93785,550.628228889548
1558,177,3,2,868319.3736475,0.938183333333,663.452481498302
1559,177,4,2,70759.5000520407,0.9385,757.618975722789
