Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
75,11,3,2,7485.3149707281,0.05585,392.932654700274
76,11,4,2,5646.82147560315,0.056233333333,508.875158985335
77,11,5,2,13245.1116128427,0.0566,514.890590776112
78,11,6,2,8328.17494471342,0.056966666667,528.906784743653
79,11,7,2,7483.61519664651,0.05735,576.858577103926
80,11,8,2,9020.00264248197,0.057716666667,664.87997118957
81,11,9,2,10002.5014576699,0.0581,718.849178753841
82,12,1,1,352741.0077172,0.0601,
83,12,2,2,7798.02839952018,0.0613,590.879638025939
84,12,3,2,10583.9430988755,0.062016666667,644.850611705379
85,12,4,2,7408.06838473392,0.062733333333,712.841843795298
86,12,5,2,5963.96615064903,0.06345,794.839547259057
87,13,1,1,455251.177493,0.065666666667,
88,13,2,2,8318.37278265026,0.066533333333,250.142731306165
89,13,3,2,29780.3615689354,0.06725,257.818467439729
90,13,4,2,12924.7628959058,0.067983333333,293.175072110186
91,13,5,2,3851.48109298116,0.06835,303.919465942009
92,13,6,2,30126.2952516454,0.069066666667,307.113808364127
93,14,1,1,428287.0221975,0.07125,
94,14,2,2,8830.8183326848,0.072283333333,263.103925646813
95,14,3,2,4530.13070462207,0.072666666667,278.123658633792
96,14,4,2,12976.9685253633,0.073033333333,286.05966267849
97,14,5,2,7871.48131989969,0.073416666667,292.139634643814
98,14,6,2,8079.885395016,0.073783333333,377.083736005742
99,14,7,2,6006.63841065602,0.07415,487.302851339563
100,14,8,2,9357.43457563929,0.074533333333,792.423169912174
101,14,9,2,11142.149681359,0.0749,796.416229107974
102,15,1,1,626369.3509375,0.0769,
103,15,2,2,34079.1270718037,0.078,296.889089096038
104,15,3,2,16845.0304149088,0.078366666667,316.94670155447
105,15,4,2,24774.7822758661,0.078733333333,364.876823143291
106,15,5,2,43723.0950297708,0.079116666667,367.157041022295
107,15,6,2,31959.8845373614,0.079483333333,374.905286966503
108,15,7,2,23822.9517076719,0.07985,442.891974746487
109,15,8,2,14645.5690006579,0.080233333333,490.821667192036
110,15,9,2,15793.6333912135,0.0806,492.819374916467
111,16,1,1,423423.4222068,0.0826,
112,16,2,2,44994.6002138979,0.08365,269.087185833736
113,16,3,2,19764.7277085345,0.084016666667,369.172625455145
114,16,4,2,7799.4987319137,0.0844,444.889067918931
115,16,5,2,17062.7976173322,0.084766666667,452.920155760255
116,16,6,2,12408.871762777,0.08515,510.878454486081
117,16,7,2,8654.16984096661,0.085516666667,520.907945930912
118,16,8,2,5462.39608220638,0.085883333333,558.809419592258
119,16,9,2,9513.76849904516,0.086266666667,578.865874308608
120,17,1,1,299223.6357719,0.088266666667,
121,17,2,2,7552.65833728265,0.0893,250.14276584458
122,17,3,2,13719.6061085933,0.089666666667,307.114235915254
123,17,4,2,8387.46243314435,0.090033333333,384.935814611537
124,17,5,2,6521.20003892705,0.090416666667,435.145136268479
125,17,6,2,7720.23023164731,0.090783333333,437.159085567445
126,17,7,2,3996.06736126198,0.091166666667,464.302553723336
127,17,8,2,3991.1012238729,0.091533333333,568.841428354617
128,17,9,2,4769.49039230096,0.0919,583.253196665982
129,18,1,1,237354.3680211,0.0939,
130,18,2,2,1192.94604724107,0.09565,431.170563629777
131,18,3,2,10190.7206409808,0.097066666667,448.305649623116
132,19,1,1,265580.3691486,0.099266666667,
133,19,2,2,6915.89641441798,0.1005,374.241761422993
134,19,3,2,29086.0566192565,0.101216666667,420.248686448301
135,19,4,2,7955.50286527718,0.1016,421.139218929023
136,19,5,2,5257.82124364173,0.102316666667,488.234021336229
137,19,6,2,5570.63055965122,0.102683333333,507.220275155094
138,20,1,1,239566.6588507,0.104883333333,
139,21,1,1,258893.851187,0.107033333333,
140,21,2,2,741.279258348958,0.110133333333,410.218765583954
141,22,1,1,284057.2200101,0.112183333333,
142,22,2,2,7257.9515970742,0.114,250.143812457091
143,22,3,2,7969.1084106749,0.115416666667,583.25361391786
144,23,1,1,282021.4460881,0.117616666667,
145,23,2,2,7617.45794054384,0.1188,265.146757829393
146,23,3,2,18986.5622843695,0.119533333333,297.152878161386
147,23,4,2,2198.23640064174,0.12025,316.947568706601
148,23,5,2,1653.59946143538,0.120966666667,431.168424991242
149,24,1,1,316740.0960998,0.12315,
150,24,2,2,3416.83978536085,0.12625,442.892417487397
151,25,1,1,311769.1355717,0.128333333333,
152,25,2,2,2249.94773061768,0.1295,362.939144233724
153,25,3,2,6666.9174157623,0.130566666667,446.903508964251
154,25,4,2,8403.17747068928,0.13165,514.892878946844
155,26,1,1,306092.7280459,0.13385,
156,26,2,2,19693.5750176618,0.13505,311.16829347147
